Study,Group,Time,Intensity,RER,daily_CHO_gKg,daily_fat_gKG,Carb_before,Min_before,pct_female,Age,vo2max,carb_during_rate_hr,Start_glycogen,pct_type1fibers
Nishibata 1993,Glucose day 3,5,73.4,0.8883734653437,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 3,25,73.4,0.8687380192957,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 3,35,73.4,0.8505496930342,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 3,50,73.4,0.858793138113,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Placebo day 1,5,73.4,0.909588755182,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 1,25,73.4,0.8591116757228,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 1,35,73.4,0.8680889561016,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 1,50,73.4,0.8807422632513,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 2,5,73.4,0.9290683575607,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 2,25,73.4,0.8705396406156,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 2,35,73.4,0.8582219967536,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 2,50,73.4,0.8584001038042,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 3,5,73.4,0.9008520905784,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 3,25,73.4,0.8804691086881,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 3,35,73.4,0.8681685905041,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nishibata 1993,Placebo day 3,50,73.4,0.8698006676122,4.131075110456553,1.4947766323024054,0,NA,0,27,50.3,0,NA,NA
Nosaka 2009,LCT,10,60,0.9640625,4.3446519524618,1.1137521222410864,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,LCT,20,60,0.9212053571429,4.3446519524618,1.1137521222410864,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,LCT,30,60,0.9091517857143,4.3446519524618,1.1137521222410864,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,LCT,40,60,0.8890625,4.3446519524618,1.1137521222410864,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,LCT,45,60,0.884375,4.3446519524618,1.1137521222410864,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,MCT,10,60,0.9325892857143,4.256366723259762,1.1103565365025467,67.6,60,87.5,24.5,44.7,0,NA,NA
Nosaka 2009,MCT,20,60,0.9091517857143,4.256366723259762,1.1103565365025467,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,MCT,30,60,0.8883928571429,4.256366723259762,1.1103565365025467,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,MCT,40,60,0.8622767857143,4.256366723259762,1.1103565365025467,67.6,60,NA,24.5,44.7,0,NA,NA
Nosaka 2009,MCT,56,60,0.8642857142857,4.256366723259762,1.1103565365025467,67.6,60,NA,24.5,44.7,0,NA,NA
O'Gorman 2000,Ex,30,75.1004016064257,0.88,5.6513852242744065,1.7582087364409262,0,NA,0,24.9,49.8,0,NA,NA
O'Gorman 2000,Ex,60,74.49799196787149,0.85,5.6513852242744065,1.7582087364409262,0,NA,0,24.9,49.8,0,NA,NA
O'Gorman 2000,Ex CHO,30,75.1004016064257,0.89,5.6513852242744065,1.7582087364409262,0,NA,0,24.9,49.8,0,NA,NA
O'Gorman 2000,Ex CHO,60,75.90361445783132,0.86,5.6513852242744065,1.7582087364409262,0,NA,0,24.9,49.8,0,NA,NA
Okano 1996,HCM,10,65,0.935,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,20,65.0137741046832,0.925,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,30,65,0.935,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,40,66.11570247933885,0.952,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,50,65,0.941,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,60,65.28925619834712,0.939,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,80,69.14600550964187,0.969,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HCM,100,67.21763085399449,0.978,5.17741935483871,2.463225806451613,220,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,10,65,0.855,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,20,65,0.864,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,30,65,0.857,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,40,68.87052341597797,0.861,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,50,65,0.9,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,60,70.52341597796143,0.892,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,80,70.52341597796143,0.935,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Okano 1996,HFM,100,68.04407713498624,0.943,5.17741935483871,2.463225806451613,84,240,0,22,58.54838709677419,0,NA,NA
Oosthuyse 2015c,Casein,15,66.5,0.8757200721309902,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,30,66.5,0.8895208583524351,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,45,66.5,0.8714175744003351,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,60,66.5,0.8642491986280775,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,75,66.5,0.8549799623676749,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,90,66.5,0.8434644088239349,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,105,66.5,0.8378370705889095,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Casein,120,66.5,0.8365102726233608,8.8,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,15,65.1,0.907286194950673,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,30,65.1,0.9055110738068296,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,45,65.1,0.9033977569325888,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,60,65.1,0.8903129542484873,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,75,65.1,0.8763441403351268,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,90,65.1,0.8772417130460206,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,105,65.1,0.8789972449658344,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,CHO-only,120,65.1,0.862884084806402,9.1,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,15,65.7,0.8881771084919188,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,30,65.7,0.8885057523788876,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,45,65.7,0.8826409026090545,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,60,65.7,0.8833548140887265,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,75,65.7,0.8668400262381031,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,90,65.7,0.8638250233509098,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,105,65.7,0.8586408020594017,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Oosthuyse 2015c,Whey,120,65.7,0.8428652249663895,8.9,2,71,120,0,38.9,60.9,63,NA,NA
Palmer 1999,Steady state,10,66.29464285714286,0.9139569802253,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,20,66.96428571428571,0.9157798338346,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,30,67.85714285714285,0.9244552857176,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,40,68.08035714285712,0.9130655228843,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,50,67.85714285714285,0.9111146598922,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,60,68.52678571428571,0.9150640053667,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,70,68.52678571428571,0.9112288442616,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,80,69.41964285714285,0.9092800294197,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,90,69.19642857142857,0.9047346722595,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,100,69.64285714285714,0.9046701555306,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,110,70.08928571428571,0.9010700196521,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,120,69.86607142857142,0.8995953515637,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,130,70.53571428571428,0.8952850196301,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Palmer 1999,Steady state,140,70.31249999999999,0.892626008733,5.356662180349933,1.7362045760430687,126.3,NA,0,24.5,60.296,37.15,678.5999999999999,53.6
Parcell 1999,Control,15,68,0.9097610175564,6.752717391304349,1.2447010869565218,0,NA,0,24,50.815,0,344.2,NA
Parcell 1999,Control,30,68,0.8894553923325,6.752717391304349,1.2447010869565218,0,NA,0,24,50.815,0,344.2,NA
Parcell 1999,Control,45,68,0.8694310283053,6.752717391304349,1.2447010869565218,0,NA,0,24,50.815,0,344.2,NA
Parcell 1999,Control,60,68,0.859900394124,6.752717391304349,1.2447010869565218,0,NA,0,24,50.815,0,344.2,NA
Parcell 1999,FIB,15,68,0.9302038695808,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,349.9,NA
Parcell 1999,FIB,30,68,0.9201193120745,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,349.9,NA
Parcell 1999,FIB,45,68,0.9000942314583,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,349.9,NA
Parcell 1999,FIB,60,68,0.8902859190254,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,349.9,NA
Parcell 1999,GLU,15,68,0.939593335722,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,451.2,NA
Parcell 1999,GLU,30,68,0.9306151916876,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,451.2,NA
Parcell 1999,GLU,45,68,0.920257255464,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,451.2,NA
Parcell 1999,GLU,60,68,0.900505553565,6.752717391304349,1.2447010869565218,75,45,0,24,50.815,0,451.2,NA
Pitsiladis 1999c,HCHO,7,79.28388746803068,0.91,9.718161764705883,1.0555833333333333,0,NA,0,26,69,0,NA,NA
Pitsiladis 1999c,HCHO,15,80.5626598465473,0.91,9.718161764705883,1.0555833333333333,0,NA,0,26,69,0,NA,NA
Pitsiladis 1999c,LCHO,7,80.98891730605285,0.87,5.5532352941176475,2.732098039215686,0,NA,0,26,69,0,NA,NA
Pitsiladis 1999c,LCHO,15,81.20204603580562,0.87,5.5532352941176475,2.732098039215686,0,NA,0,26,69,0,NA,NA
Ramos-Jiménez 2008,Trained - below LT,15,67.72846642429607,0.8025723472669,5.739970193740686,1.5296621957277696,0,NA,0,22.9,68.9,0,NA,NA
Ramos-Jiménez 2008,Trained - below LT,30,67.48686933280116,0.7922829581994,5.739970193740686,1.5296621957277696,0,NA,0,22.9,68.9,0,NA,NA
Ramos-Jiménez 2008,Trained - within LT,6.3,88.0850421762119,0.8257234726688,5.739970193740686,1.5296621957277696,0,NA,0,22.9,68.9,0,NA,NA
Ramos-Jiménez 2008,Untrained - below LT,15,58.095762337868216,0.8655948553055,4.06108379501385,1.1420390889504461,0,NA,0,21.9,51.6,0,NA,NA
Ramos-Jiménez 2008,Untrained - below LT,30,61.771456942209305,0.8456591639871,4.06108379501385,1.1420390889504461,0,NA,0,21.9,51.6,0,NA,NA
Ramos-Jiménez 2008,Untrained - within LT,6.3,79.1005881111434,0.8881028938907,4.06108379501385,1.1420390889504461,0,NA,0,21.9,51.6,0,NA,NA
Randell 2014,PLA 1,30,55.9,0.8547008547008548,4.5,1.4,0,NA,0,21,55.4,0,NA,NA
Randell 2014,PLA 28,30,55.5,0.8695652173913044,4.5,1.4,0,NA,0,21,55.4,0,NA,NA
Randell 2014,PLA 7,30,56.3,0.8706896551724138,4.5,1.4,0,NA,0,21,55.4,0,NA,NA
Rauch 1998,Glucose,30,55.19230769230769,0.94,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,60,55.38461538461538,0.93,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,90,54.807692307692314,0.92,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,120,55.57692307692308,0.91,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,150,55.57692307692308,0.9,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,180,56.730769230769226,0.88,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,210,56.34615384615385,0.88,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,240,57.692307692307686,0.88,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,270,57.88461538461538,0.87,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,300,58.653846153846146,0.87,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,330,57.50000000000001,0.87,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Rauch 1998,Glucose,360,58.07692307692307,0.86,6.102564102564102,1.435897435897436,110,NA,0,NA,66.66666666666667,60,NA,NA
Skillen 2008,T1 Carb only,90,77,0.91,6.7,1.3878048780487808,151.285,NA,0,28.5,60.8,24,NA,NA
Skillen 2008,T1 CHO + protein,90,77,0.91,6.7,1.1967391304347827,154.57750000000001,NA,0,28.5,60.2,19,NA,NA
Skillen 2008,T2 Carb only,90,77,0.92,6.7,1.3878048780487808,151.285,NA,0,28.5,60.8,24,NA,NA
Skillen 2008,T2 CHO + protein,90,77,0.92,6.7,1.1967391304347827,154.57750000000001,NA,0,28.5,60.2,19,NA,NA
Skillen 2008,T3 Carb only,90,77,0.9,6.7,1.3878048780487808,151.285,NA,0,28.5,60.8,24,NA,NA
Skillen 2008,T3 CHO + protein,90,77,0.91,6.7,1.1967391304347827,154.57750000000001,NA,0,28.5,60.2,19,NA,NA
Smith 2021,Control,15,55,0.94,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Smith 2021,Control,30,55,0.93,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Smith 2021,Control,45,55,0.93,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Smith 2021,Control,60,55,0.9,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Smith 2021,Control,90,55,0.9,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Smith 2021,Control,120,55,0.88,4.2,1.3031725336810083,0,NA,0,24,52.934,0,469,NA
Stanko 1990,Placebo,10,70,0.94,6.1,0.4666666666666667,NA,NA,0,23.6,47.315,0,469.79999999999995,NA
Stanko 1990,Placebo,20,70,0.91,6.1,0.4666666666666667,NA,NA,0,23.6,47.315,0,469.79999999999995,NA
Stanko 1990,Placebo,30,70,0.9,6.1,0.4666666666666667,NA,NA,0,23.6,47.315,0,469.79999999999995,NA
Stanko 1990,Placebo,40,70,0.9,6.1,0.4666666666666667,NA,NA,0,23.6,47.315,0,469.79999999999995,NA
Stanko 1990,Placebo,50,70,0.93,6.1,0.4666666666666667,NA,NA,0,23.6,47.315,0,469.79999999999995,NA
Steffensen 2001,END F,60,58,0.9,8.2157102276176,1.033737258472433,0,NA,100,25,58.1,0,NA,NA
Steffensen 2001,END F,75,58,0.879,8.2157102276176,1.033737258472433,0,NA,100,25,58.1,0,NA,NA
Steffensen 2001,END F,90,58,0.87,8.2157102276176,1.033737258472433,0,NA,100,25,58.1,0,NA,NA
Steffensen 2001,End M,15,58,0.9184414499372,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,End M,30,58,0.918506588354,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,End M,45,58,0.8992456099578,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,End M,60,58,0.908050260119,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,End M,75,58,0.8993733070521,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,End M,90,58,0.8787431320333,8.542319248670212,1.124485112293144,0,NA,0,26,63.3,0,NA,NA
Steffensen 2001,MT F,15,59,0.8798124339647,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT F,30,59,0.8697611247966,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT F,45,59,0.868904006421,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT F,60,59,0.8694289833644,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT F,75,59,0.8584425187074,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT F,90,59,0.8681616864433,6.901540211864406,0.8492061581920903,0,NA,100,26,50.7,0,NA,NA
Steffensen 2001,MT M,15,59,0.8986761325118,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,MT M,30,59,0.8895367611791,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,MT M,45,59,0.8992533491756,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,MT M,60,59,0.8887318825239,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,MT M,75,59,0.8685641257709,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,MT M,90,59,0.8686241047091,6.728407509842519,0.8681816141732284,0,NA,0,23,55,0,NA,NA
Steffensen 2001,UT F,45,60,0.8776409384261,5.9067894,0.724613682051282,0,NA,100,27,41.3,0,NA,NA
Steffensen 2001,UT F,60,60,0.8694289833644,5.9067894,0.724613682051282,0,NA,100,27,41.3,0,NA,NA
Steffensen 2001,UT F,75,60,0.8584502579253,5.9067894,0.724613682051282,0,NA,100,27,41.3,0,NA,NA
Steffensen 2001,UT F,90,60,0.8488587872838,5.9067894,0.724613682051282,0,NA,100,27,41.3,0,NA,NA
Steffensen 2001,UT M,30,60,0.9,6.158250150784077,0.8000461734351964,0,NA,0,27,44.8,0,NA,NA
Steffensen 2001,UT M,45,60,0.889,6.158250150784077,0.8000461734351964,0,NA,0,27,44.8,0,NA,NA
Steffensen 2001,UT M,60,60,0.899,6.158250150784077,0.8000461734351964,0,NA,0,27,44.8,0,NA,NA
Steffensen 2001,UT M,75,60,0.888,6.158250150784077,0.8000461734351964,0,NA,0,27,44.8,0,NA,NA
Steffensen 2001,UT M,90,60,0.878,6.158250150784077,0.8000461734351964,0,NA,0,27,44.8,0,NA,NA
Stellingwerff 2006,HCHO,20,70,0.91,10.78,1.0127090784044015,0,NA,0,30,60.7,0,868,NA
Stepto 2002,hCHO d1,20,63.800000000000004,0.85,9.7,2,0,NA,0,24,66.40106241699867,0,NA,NA
Stepto 2002,hCHOd4,20,63.6,0.85,11,1.01,0,NA,0,24,66.40106241699867,0,NA,NA
Stepto 2002,hFat d1,20,64.2,0.85,9.7,2,0,NA,0,24,66.40106241699867,0,NA,NA
Stepto 2002,hFat d4,20,65.4,0.79,2.6,4.62,0,NA,0,24,66.40106241699867,0,NA,NA
Stevenson 2009b,High,15,70,0.9424596330032557,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,High,30,70,0.9306637385151412,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,High,45,70,0.9246440994379557,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,High,60,70,0.9254932482931703,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,High,75,70,0.9169690270370631,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,High,90,70,0.9112909471770502,8,1.1285714285714286,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,15,70,0.9336328918322377,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,30,70,0.9227714733750286,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,45,70,0.9233743747531729,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,60,70,0.9155618721762487,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,75,70,0.9227875063003228,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stevenson 2009b,Low,90,70,0.9314756590007597,8,1.2,0,NA,0,33,61.5,0,NA,NA
Stoa 2016,High carb,10,60,0.87,4.773123993558776,0.4138486312399356,NA,NA,100,22.4,43.8,0,NA,NA
Stoa 2016,High fat,10,60,0.83,2.0434460547504028,1.6070853462157808,NA,NA,100,22.4,43.8,0,NA,NA
Stocks 2019,Carb,15,83.75350140056024,0.95,5.5,0.7206434316353888,130,120,0,25,47.9,0,NA,NA
Stocks 2019,Carb,30,87.3949579831933,0.91,5.5,0.7206434316353888,130,120,0,25,47.9,0,NA,NA
Stocks 2019,Carb,45,87.6750700280112,0.9,5.5,0.7206434316353888,130,120,0,25,47.9,0,NA,NA
Stocks 2019,Carb,60,87.3949579831933,0.91,5.5,0.7206434316353888,130,120,0,25,47.9,0,NA,NA
Stocks 2019,Fast,15,83.4733893557423,0.93,5.5,0.7206434316353888,0,NA,0,25,47.9,0,NA,NA
Stocks 2019,Fast,30,86.27450980392157,0.89,5.5,0.7206434316353888,0,NA,0,25,47.9,0,NA,NA
Stocks 2019,Fast,45,86.27450980392157,0.88,5.5,0.7206434316353888,0,NA,0,25,47.9,0,NA,NA
Stocks 2019,Fast,60,84.03361344537815,0.89,5.5,0.7206434316353888,0,NA,0,25,47.9,0,NA,NA
Strauss 2018,Placebo,15,66.7,0.9310344827586208,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,30,65.8,0.9069767441860466,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,45,66.1,0.8959537572254336,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,60,66.2,0.8850574712643678,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,75,66.9,0.8628571428571429,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,90,66.8,0.8685714285714285,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,105,66,0.8457142857142858,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Strauss 2018,Placebo,120,66.8,0.8361581920903954,4.3,1,NA,NA,100,28,43.7,0,NA,NA
Sugiura 1998,Fructose,15,76,0.8791273461859,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Fructose,30,76,0.8836168889491,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Fructose,45,76,0.8655042559782,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Glucose,15,76,0.8875731434835,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Glucose,30,76,0.8678606458263,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Glucose,45,76,0.8547708438473,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Placebo,15,76,0.8757021249618,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Placebo,30,76,0.8758548956912,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Sugiura 1998,Placebo,45,76,0.856142398034,6.19,1.5004484304932733,0,NA,0,22,56.2,0,NA,NA
Tarnopolsky 1995,Female high,20,74,0.9397858007898,6.4369565217391305,0.6103188405797102,62,180,100,22.5,53.4,0,407.8,NA
Tarnopolsky 1995,Female high,40,74,0.9293748490891,6.4369565217391305,0.6103188405797102,62,180,100,22.5,53.4,0,407.8,NA
Tarnopolsky 1995,Female high,60,74,0.9197509194128,6.4369565217391305,0.6103188405797102,62,180,100,22.5,53.4,0,407.8,NA
Tarnopolsky 1995,Female low,20,73,0.9389917674334,4.765695652173912,1.1519420289855071,62,180,100,22.5,53.4,0,407.3,NA
Tarnopolsky 1995,Female low,40,73,0.9092128873184,4.765695652173912,1.1519420289855071,62,180,100,22.5,53.4,0,407.3,NA
Tarnopolsky 1995,Female low,60,73,0.9094810707699,4.765695652173912,1.1519420289855071,62,180,100,22.5,53.4,0,407.3,NA
